Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/1/2020,AQS,560010801,1,16,ug/m3 SC,15,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/2/2020,AQS,560010801,1,24,ug/m3 SC,22,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/3/2020,AQS,560010801,1,23,ug/m3 SC,21,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/4/2020,AQS,560010801,1,29,ug/m3 SC,27,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/5/2020,AQS,560010801,1,28,ug/m3 SC,26,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/6/2020,AQS,560010801,1,19,ug/m3 SC,18,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/7/2020,AQS,560010801,1,21,ug/m3 SC,19,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/8/2020,AQS,560010801,1,9,ug/m3 SC,8,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/10/2020,AQS,560010801,1,14,ug/m3 SC,13,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/11/2020,AQS,560010801,1,13,ug/m3 SC,12,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/12/2020,AQS,560010801,1,26,ug/m3 SC,24,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/13/2020,AQS,560010801,1,28,ug/m3 SC,26,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/14/2020,AQS,560010801,1,23,ug/m3 SC,21,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/15/2020,AQS,560010801,1,29,ug/m3 SC,27,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/16/2020,AQS,560010801,1,92,ug/m3 SC,69,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/17/2020,AQS,560010801,1,20,ug/m3 SC,19,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/18/2020,AQS,560010801,1,11,ug/m3 SC,10,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/19/2020,AQS,560010801,1,17,ug/m3 SC,16,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/20/2020,AQS,560010801,1,14,ug/m3 SC,13,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/21/2020,AQS,560010801,1,11,ug/m3 SC,10,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/22/2020,AQS,560010801,1,8,ug/m3 SC,7,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/23/2020,AQS,560010801,1,17,ug/m3 SC,16,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/24/2020,AQS,560010801,1,23,ug/m3 SC,21,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/25/2020,AQS,560010801,1,16,ug/m3 SC,15,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/26/2020,AQS,560010801,1,15,ug/m3 SC,14,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/27/2020,AQS,560010801,1,13,ug/m3 SC,12,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/28/2020,AQS,560010801,1,24,ug/m3 SC,22,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/29/2020,AQS,560010801,1,36,ug/m3 SC,33,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
6/30/2020,AQS,560010801,1,15,ug/m3 SC,14,NORTH SITE...NORTH OF MT. CEMENT PLANT,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.27444,-105.60167
1/1/2020,AQS,560050014,1,7,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/4/2020,AQS,560050014,1,6,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/7/2020,AQS,560050014,1,8,ug/m3 SC,7,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/10/2020,AQS,560050014,1,19,ug/m3 SC,18,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/13/2020,AQS,560050014,1,10,ug/m3 SC,9,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/16/2020,AQS,560050014,1,43,ug/m3 SC,40,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/19/2020,AQS,560050014,1,5,ug/m3 SC,5,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/22/2020,AQS,560050014,1,5,ug/m3 SC,5,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/25/2020,AQS,560050014,1,7,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/28/2020,AQS,560050014,1,2,ug/m3 SC,2,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/31/2020,AQS,560050014,1,3,ug/m3 SC,3,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/3/2020,AQS,560050014,1,4,ug/m3 SC,4,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/6/2020,AQS,560050014,1,1,ug/m3 SC,1,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/9/2020,AQS,560050014,1,5,ug/m3 SC,5,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/12/2020,AQS,560050014,1,9,ug/m3 SC,8,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/15/2020,AQS,560050014,1,4,ug/m3 SC,4,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/18/2020,AQS,560050014,1,3,ug/m3 SC,3,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/21/2020,AQS,560050014,1,10,ug/m3 SC,9,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/24/2020,AQS,560050014,1,13,ug/m3 SC,12,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
2/27/2020,AQS,560050014,1,4,ug/m3 SC,4,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/1/2020,AQS,560050014,1,3,ug/m3 SC,3,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/4/2020,AQS,560050014,1,13,ug/m3 SC,12,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/7/2020,AQS,560050014,1,12,ug/m3 SC,11,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/10/2020,AQS,560050014,1,7,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/13/2020,AQS,560050014,1,8,ug/m3 SC,7,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/16/2020,AQS,560050014,1,2,ug/m3 SC,2,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/19/2020,AQS,560050014,1,7,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/22/2020,AQS,560050014,1,11,ug/m3 SC,10,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/25/2020,AQS,560050014,1,7,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/28/2020,AQS,560050014,1,3,ug/m3 SC,3,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
3/31/2020,AQS,560050014,1,14,ug/m3 SC,13,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/3/2020,AQS,560050014,1,11,ug/m3 SC,10,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/6/2020,AQS,560050014,1,13,ug/m3 SC,12,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/9/2020,AQS,560050014,1,14,ug/m3 SC,13,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/12/2020,AQS,560050014,1,5,ug/m3 SC,5,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/15/2020,AQS,560050014,1,5,ug/m3 SC,5,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/18/2020,AQS,560050014,1,6,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/21/2020,AQS,560050014,1,15,ug/m3 SC,14,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/24/2020,AQS,560050014,1,2,ug/m3 SC,2,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/27/2020,AQS,560050014,1,9,ug/m3 SC,8,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
4/30/2020,AQS,560050014,1,17,ug/m3 SC,16,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/3/2020,AQS,560050014,1,9,ug/m3 SC,8,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/6/2020,AQS,560050014,1,19,ug/m3 SC,18,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/9/2020,AQS,560050014,1,6,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/12/2020,AQS,560050014,1,8,ug/m3 SC,7,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/18/2020,AQS,560050014,1,19,ug/m3 SC,18,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/21/2020,AQS,560050014,1,5,ug/m3 SC,5,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/24/2020,AQS,560050014,1,0,ug/m3 SC,0,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/27/2020,AQS,560050014,1,19,ug/m3 SC,18,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
5/30/2020,AQS,560050014,1,23,ug/m3 SC,21,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/2/2020,AQS,560050014,1,16,ug/m3 SC,15,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/5/2020,AQS,560050014,1,27,ug/m3 SC,25,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/8/2020,AQS,560050014,1,7,ug/m3 SC,6,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/11/2020,AQS,560050014,1,8,ug/m3 SC,7,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/14/2020,AQS,560050014,1,18,ug/m3 SC,17,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/17/2020,AQS,560050014,1,10,ug/m3 SC,9,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/20/2020,AQS,560050014,1,8,ug/m3 SC,7,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/23/2020,AQS,560050014,1,10,ug/m3 SC,9,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/26/2020,AQS,560050014,1,12,ug/m3 SC,11,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
6/29/2020,AQS,560050014,1,15,ug/m3 SC,14,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/2/2020,AQS,560050014,1,21,ug/m3 SC,19,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/5/2020,AQS,560050014,1,21,ug/m3 SC,19,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/8/2020,AQS,560050014,1,13,ug/m3 SC,12,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/11/2020,AQS,560050014,1,17,ug/m3 SC,16,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/14/2020,AQS,560050014,1,17,ug/m3 SC,16,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/17/2020,AQS,560050014,1,20,ug/m3 SC,19,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/20/2020,AQS,560050014,1,16,ug/m3 SC,15,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/23/2020,AQS,560050014,1,20,ug/m3 SC,19,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/26/2020,AQS,560050014,1,30,ug/m3 SC,28,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
7/29/2020,AQS,560050014,1,14,ug/m3 SC,13,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/1/2020,AQS,560050014,1,31,ug/m3 SC,29,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/4/2020,AQS,560050014,1,16,ug/m3 SC,15,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/7/2020,AQS,560050014,1,21,ug/m3 SC,19,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/10/2020,AQS,560050014,1,29,ug/m3 SC,27,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/13/2020,AQS,560050014,1,30,ug/m3 SC,28,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/16/2020,AQS,560050014,1,16,ug/m3 SC,15,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/19/2020,AQS,560050014,1,27,ug/m3 SC,25,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/22/2020,AQS,560050014,1,92,ug/m3 SC,69,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
8/25/2020,AQS,560050014,1,47,ug/m3 SC,44,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/3/2020,AQS,560050014,1,57,ug/m3 SC,52,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/6/2020,AQS,560050014,1,31,ug/m3 SC,29,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/9/2020,AQS,560050014,1,9,ug/m3 SC,8,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/12/2020,AQS,560050014,1,9,ug/m3 SC,8,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/15/2020,AQS,560050014,1,37,ug/m3 SC,34,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/18/2020,AQS,560050014,1,71,ug/m3 SC,59,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/21/2020,AQS,560050014,1,22,ug/m3 SC,20,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/24/2020,AQS,560050014,1,40,ug/m3 SC,37,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/27/2020,AQS,560050014,1,4,ug/m3 SC,4,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
9/30/2020,AQS,560050014,1,9,ug/m3 SC,8,Black Thunder Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.65,-105.21
1/1/2020,AQS,560050015,1,9,ug/m3 SC,8,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/2/2020,AQS,560050015,1,4,ug/m3 SC,4,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/3/2020,AQS,560050015,1,7,ug/m3 SC,6,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/4/2020,AQS,560050015,1,8,ug/m3 SC,7,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/5/2020,AQS,560050015,1,12,ug/m3 SC,11,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/6/2020,AQS,560050015,1,11,ug/m3 SC,10,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/7/2020,AQS,560050015,1,7,ug/m3 SC,6,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/8/2020,AQS,560050015,1,8,ug/m3 SC,7,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/9/2020,AQS,560050015,1,6,ug/m3 SC,6,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/10/2020,AQS,560050015,1,24,ug/m3 SC,22,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/11/2020,AQS,560050015,1,10,ug/m3 SC,9,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/12/2020,AQS,560050015,1,4,ug/m3 SC,4,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/13/2020,AQS,560050015,1,14,ug/m3 SC,13,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/14/2020,AQS,560050015,1,18,ug/m3 SC,17,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/15/2020,AQS,560050015,1,28,ug/m3 SC,26,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/16/2020,AQS,560050015,1,39,ug/m3 SC,36,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/17/2020,AQS,560050015,1,36,ug/m3 SC,33,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
1/18/2020,AQS,560050015,1,10,ug/m3 SC,9,Black Thunder Site 15,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,43.79,-105.37
